Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12e,categorical,3.824960708618164,0.053691275167785234,0.10067114093959731,0.1495479792356491,0.053691275167785234,,,,,accuracy,0.053691275167785234,,5.369127516778524,991,0.0,0.0,3.207844303730446,47,train,False,,,6
M1,N7,E10b,T12e,categorical,3.8114120960235596,0.18394648829431437,0.23076923076923078,0.15186364948749542,0.18394648829431437,,,,,accuracy,0.18394648829431437,,18.394648829431436,994,0.0,0.0,3.2462722698526933,47,train,False,,,7
M1,N7,E10b,T12e,categorical,3.8085498809814453,0.18305084745762712,0.2677966101694915,0.15210384130477905,0.18305084745762712,,,,,accuracy,0.18305084745762712,,18.305084745762713,983,0.0,0.0,3.243668031903528,47,train,False,,,8
M1,N7,E10b,T12e,categorical,3.791461944580078,0.09764309764309764,0.3164983164983165,0.15485312044620514,0.09764309764309764,,,,,accuracy,0.09764309764309764,,9.764309764309765,988,0.0,0.0,3.245103941995742,47,train,False,,,9
M1,N7,E10b,T12e,categorical,3.7993485927581787,0.19594594594594594,0.27702702702702703,0.15357089042663574,0.19594594594594594,,,,,accuracy,0.19594594594594594,,19.594594594594593,985,0.0,0.0,3.257308847405288,47,train,False,,,10
M1,N7,E10b,T12e,categorical,3.812591791152954,0.056856187290969896,0.0903010033444816,0.15138112008571625,0.056856187290969896,,,,,accuracy,0.056856187290969896,,5.68561872909699,994,0.0,0.0,3.2800252005292236,47,train,False,,,11
M1,N7,E10b,T12e,categorical,3.820099115371704,0.037037037037037035,0.09764309764309764,0.1502627730369568,0.037037037037037035,,,,,accuracy,0.037037037037037035,,3.7037037037037033,989,0.0,0.0,3.2794522304742943,47,train,False,,,12
M1,N7,E10b,T12e,categorical,3.8052074909210205,0.20202020202020202,0.28619528619528617,0.15261153876781464,0.20202020202020202,,,,,accuracy,0.20202020202020202,,20.2020202020202,989,0.0,0.0,3.2451740340183672,47,train,False,,,13
M1,N7,E10b,T12e,categorical,3.802844524383545,0.04713804713804714,0.13804713804713806,0.1529432088136673,0.04713804713804714,,,,,accuracy,0.04713804713804714,,4.713804713804714,989,0.0,0.0,3.2497482123650405,47,train,False,,,14
M1,N7,E10b,T12e,categorical,3.7916419506073,0.18729096989966554,0.3010033444816054,0.15485593676567078,0.18729096989966554,,,,,accuracy,0.18729096989966554,,18.729096989966553,994,0.0,0.0,3.2084541655803873,47,train,False,,,15
M1,N7,E10b,T12e,categorical,3.8282060623168945,0.020202020202020204,0.07407407407407407,0.14905396103858948,0.020202020202020204,,,,,accuracy,0.020202020202020204,,2.0202020202020203,988,0.0,0.0,3.204264302447317,47,train,False,,,16
M1,N7,E10b,T12e,categorical,3.8051154613494873,0.06354515050167224,0.11371237458193979,0.15253005921840668,0.06354515050167224,,,,,accuracy,0.06354515050167224,,6.354515050167224,994,0.0,0.0,3.2208256704956977,47,train,False,,,17
M1,N7,E10b,T12e,categorical,3.8084964752197266,0.10702341137123746,0.21739130434782608,0.15211398899555206,0.10702341137123746,,,,,accuracy,0.10702341137123746,,10.702341137123746,995,0.0,0.0,3.2393147301183753,47,train,False,,,18
M1,N7,E10b,T12e,categorical,3.7974886894226074,0.14093959731543623,0.2516778523489933,0.1537511944770813,0.14093959731543623,,,,,accuracy,0.14093959731543623,,14.093959731543624,992,0.0,0.0,3.2665922843004753,47,train,False,,,19
M1,N7,E10b,T12e,categorical,3.807058334350586,0.04697986577181208,0.17785234899328858,0.1522843837738037,0.04697986577181208,,,,,accuracy,0.04697986577181208,,4.697986577181208,991,0.0,0.0,3.2726240111216547,47,test,False,,,0
M1,N7,E10b,T12e,categorical,3.82779860496521,0.03691275167785235,0.14093959731543623,0.1491764336824417,0.03691275167785235,,,,,accuracy,0.03691275167785235,,3.691275167785235,992,0.0,0.0,3.3084195641707748,47,test,False,,,1
M1,N7,E10b,T12e,categorical,3.8103692531585693,0.16271186440677965,0.2135593220338983,0.1518695056438446,0.16271186440677965,,,,,accuracy,0.16271186440677965,,16.271186440677965,983,0.0,0.0,3.2653574286538327,47,test,False,,,2
M1,N7,E10b,T12e,categorical,3.8231282234191895,0.13804713804713806,0.2255892255892256,0.1498153656721115,0.13804713804713806,,,,,accuracy,0.13804713804713806,,13.804713804713806,988,0.0,0.0,3.253379173093666,47,test,False,,,3
M1,N7,E10b,T12e,categorical,3.8351519107818604,0.010067114093959731,0.07046979865771812,0.1479823738336563,0.010067114093959731,,,,,accuracy,0.010067114093959731,,1.006711409395973,991,0.0,0.0,3.2737854132985538,47,test,False,,,4
M1,N7,E10b,T12e,categorical,3.8291332721710205,0.03367003367003367,0.09090909090909091,0.14893844723701477,0.03367003367003367,,,,,accuracy,0.03367003367003367,,3.3670033670033668,989,0.0,0.0,3.2861798848086297,47,test,False,,,5
M1,N7,E10b,T12e,categorical,3.813913106918335,0.17725752508361203,0.2842809364548495,0.15142332017421722,0.17725752508361203,,,,,accuracy,0.17725752508361203,,17.725752508361204,994,0.0,0.0,3.2644918555047315,47,test,False,,,6
