Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12b,categorical,1.4163193702697754,0.6333333333333333,0.8066666666666666,0.6666550040245056,0.6333333333333333,,,,,accuracy,0.6333333333333333,,63.33333333333333,1000.0,9.412,6.878890695937181,2.38816630064099,18.0,train,False,,,7
M1,N7,E10b,T12b,categorical,1.3759373426437378,0.6466666666666666,0.8166666666666667,0.661483883857727,0.6466666666666666,,,,,accuracy,0.6466666666666666,,64.66666666666666,1000.0,9.363,6.896828922973426,2.3342164789814053,18.0,train,False,,,8
M1,N7,E10b,T12b,categorical,1.5343223810195925,0.55,0.7866666666666666,0.6139018535614014,0.55,,,,,accuracy,0.55,,55.00000000000001,1000.0,9.685,6.909502139474991,2.3981303281711464,18.0,train,False,,,9
M1,N7,E10b,T12b,categorical,1.2571614980697632,0.68,0.8233333333333334,0.6988589763641357,0.68,,,,,accuracy,0.68,,68.0,1000.0,9.364,6.865012201514572,2.3570352217965467,18.0,train,False,,,10
M1,N7,E10b,T12b,categorical,1.3344568014144895,0.6733333333333333,0.8266666666666667,0.6932346820831299,0.6733333333333333,,,,,accuracy,0.6733333333333333,,67.33333333333333,1000.0,9.467,6.881883175440567,2.3095373796377414,18.0,train,False,,,11
M1,N7,E10b,T12b,categorical,1.3016188144683838,0.6633333333333333,0.83,0.6806057691574097,0.6633333333333333,,,,,accuracy,0.6633333333333333,,66.33333333333333,1000.0,9.478,6.877700960690266,2.3355898434129467,18.0,train,False,,,12
M1,N7,E10b,T12b,categorical,1.5138099193572998,0.5766666666666667,0.81,0.630236804485321,0.5766666666666667,,,,,accuracy,0.5766666666666667,,57.666666666666664,1000.0,9.716,6.863741241801353,2.371883446623695,18.0,train,False,,,13
M1,N7,E10b,T12b,categorical,1.508521556854248,0.58,0.78,0.6293152570724487,0.58,,,,,accuracy,0.58,,57.99999999999999,1000.0,9.734,6.876996747476485,2.331638889956851,18.0,train,False,,,14
M1,N7,E10b,T12b,categorical,1.46798574924469,0.6166666666666667,0.7633333333333333,0.6435250639915466,0.6166666666666667,,,,,accuracy,0.6166666666666667,,61.66666666666667,1000.0,9.384,6.880278703617222,2.3687324728954753,18.0,train,False,,,15
M1,N7,E10b,T12b,categorical,1.416447401046753,0.5733333333333334,0.8233333333333334,0.6334192156791687,0.5733333333333334,,,,,accuracy,0.5733333333333334,,57.333333333333336,1000.0,9.618,6.888403198198445,2.3673191090770547,18.0,train,False,,,16
M1,N7,E10b,T12b,categorical,1.4799070358276367,0.6166666666666667,0.78,0.6455597877502441,0.6166666666666667,,,,,accuracy,0.6166666666666667,,61.66666666666667,1000.0,9.47,6.896604816229571,2.357804002320968,18.0,train,False,,,17
M1,N7,E10b,T12b,categorical,1.5145002603530884,0.5933333333333334,0.7833333333333333,0.6306877732276917,0.5933333333333334,,,,,accuracy,0.5933333333333334,,59.333333333333336,1000.0,9.774,6.879914082150151,2.3584254312922535,18.0,train,False,,,18
M1,N7,E10b,T12b,categorical,1.4690943956375122,0.6266666666666667,0.7933333333333333,0.6459720730781555,0.6266666666666667,,,,,accuracy,0.6266666666666667,,62.66666666666667,1000.0,9.571,6.880508180461637,2.4013491530555005,18.0,train,False,,,19
M1,N7,E10b,T12b,categorical,1.4212546348571775,0.5966666666666667,0.7933333333333333,0.6491360664367676,0.5966666666666667,,,,,accuracy,0.5966666666666667,,59.66666666666667,1000.0,9.655,6.8951997132854554,2.416162934373314,18.0,test,False,,,0
M1,N7,E10b,T12b,categorical,1.3440722227096558,0.6433333333333333,0.8266666666666667,0.6750504374504089,0.6433333333333333,,,,,accuracy,0.6433333333333333,,64.33333333333333,1000.0,9.541,6.878433327200048,2.3198012076256393,18.0,test,False,,,1
M1,N7,E10b,T12b,categorical,1.4387425184249878,0.6033333333333334,0.8,0.6408635377883911,0.6033333333333334,,,,,accuracy,0.6033333333333334,,60.333333333333336,1000.0,9.519,6.886130191552894,2.375907371809314,18.0,test,False,,,2
M1,N7,E10b,T12b,categorical,1.5094939470291138,0.5766666666666667,0.74,0.6236135959625244,0.5766666666666667,,,,,accuracy,0.5766666666666667,,57.666666666666664,1000.0,9.671,6.858582396381095,2.336384477949194,18.0,test,False,,,3
M1,N7,E10b,T12b,categorical,1.5603513717651367,0.5766666666666667,0.7533333333333333,0.619504988193512,0.5766666666666667,,,,,accuracy,0.5766666666666667,,57.666666666666664,1000.0,9.52,6.868505380018929,2.4126476269556356,18.0,test,False,,,4
M1,N7,E10b,T12b,categorical,1.4488937854766846,0.6566666666666666,0.7966666666666666,0.6583774089813232,0.6566666666666666,,,,,accuracy,0.6566666666666666,,65.66666666666666,1000.0,9.579,6.883039653188572,2.3035439206879165,18.0,test,False,,,5
M1,N7,E10b,T12b,categorical,1.5416892766952517,0.5933333333333334,0.7933333333333333,0.6379708647727966,0.5933333333333334,,,,,accuracy,0.5933333333333334,,59.333333333333336,1000.0,9.551,6.8896720417104,2.328731242370615,18.0,test,False,,,6
M1,N7,E10b,T12b,categorical,1.3940150737762451,0.6433333333333333,0.8033333333333333,0.6650773286819458,0.6433333333333333,,,,,accuracy,0.6433333333333333,,64.33333333333333,1000.0,9.62,6.853939635154054,2.3471716805067393,18.0,test,False,,,7
M1,N7,E10b,T12b,categorical,1.362436294555664,0.6233333333333333,0.8166666666666667,0.676154613494873,0.6233333333333333,,,,,accuracy,0.6233333333333333,,62.33333333333333,1000.0,9.792,6.878597052824216,2.3731727407972665,18.0,test,False,,,8
M1,N7,E10b,T12b,categorical,1.470032811164856,0.6033333333333334,0.8133333333333334,0.6434912085533142,0.6033333333333334,,,,,accuracy,0.6033333333333334,,60.333333333333336,1000.0,9.479,6.864568844075899,2.4133423140396397,18.0,test,False,,,9
M1,N7,E10b,T12b,categorical,1.5541611909866333,0.6233333333333333,0.7866666666666666,0.6350982785224915,0.6233333333333333,,,,,accuracy,0.6233333333333333,,62.33333333333333,1000.0,9.536,6.897006148057581,2.3815400979373074,18.0,test,False,,,10
