Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx,wall_time_seconds
M1,N7,E10b,T12a,categorical,0.9393225312232971,0.7304964539007093,0.9219858156028369,0.7718483209609985,0.7304964539007093,,,,0.5334805899466053,final_score,0.0,,0.5334805899466053,0.5624517887502354,0.0,0.5334805899466053,-0.06621258654190343,graph_lift,0.0,937,83.085,7.290022556548218,1.9601203724017915,11,train,False,,,,5,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09999123215675354,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,937,83.085,7.290022556548218,,11,train,False,,,,5,370.028
M1,N7,E10b,T12a,categorical,0.882030725479126,0.7446808510638298,0.925531914893617,0.7761630415916443,0.7446808510638298,,,,0.5438227210814905,final_score,0.0,,0.5438227210814905,0.5952966312671211,0.0,0.5438227210814905,-0.12718923083540093,graph_lift,0.0,940,86.158,7.278869101176685,1.912701656804463,11,train,False,,,,6,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.14107219874858856,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,940,86.158,7.278869101176685,,11,train,False,,,,6,370.028
M1,N7,E10b,T12a,categorical,0.7839634418487549,0.7695035460992907,0.9397163120567376,0.804042637348175,0.7695035460992907,,,,0.5951883152646466,final_score,0.0,,0.5951883152646466,0.6578660982231428,0.0,0.5951883152646466,-0.18319664503570668,graph_lift,0.0,939,88.414,7.291525326334216,1.9470307706624372,11,train,False,,,,7,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.11160483211278915,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,939,88.414,7.291525326334216,,11,train,False,,,,7,370.028
M1,N7,E10b,T12a,categorical,0.9249473810195923,0.7544483985765125,0.9110320284697508,0.7735942006111145,0.7544483985765125,,,,0.5304733131168413,final_score,0.0,,0.5304733131168413,0.59863098190825,0.0,0.5304733131168413,-0.1698129793760723,graph_lift,0.0,936,87.829,7.276510019171385,1.90762824331089,11,train,False,,,,8,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.11918985843658447,final_score,0.0,,0.0,0.11107887284528965,0.0,0.0,-0.12495919992455885,graph_lift,0.0,936,87.829,7.276510019171385,,11,train,False,,,,8,370.028
M1,N7,E10b,T12a,categorical,0.8785549998283386,0.7535211267605634,0.9049295774647887,0.7802531123161316,0.7535211267605634,,,,0.5345597430857401,final_score,0.013517613401939608,,0.5345597430857401,0.5281818882551399,0.013517613401939608,0.5345597430857401,0.013517613401939608,graph_lift,1.3517613401939608,945,85.647,7.300838219845961,1.9335148274410587,11,train,False,,,,9,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.08826971054077148,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,945,85.647,7.300838219845961,,11,train,False,,,,9,370.028
